Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Canal_Origen,Cupon_Aplicado,Nivel_Fidelidad,Gasto_Historico_USD
SESS_000803,6,113.5,0,0.0,18,1066.5,0.0,0.005072464,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,False,Redes_Sociales,False,Bronze,125.52
SESS_000804,3,236.75,0,0.0,4,110.5,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,True,False,Email_Marketing,False,Bronze,606.36
SESS_000805,2,115.0,0,0.0,5,36.0,0.0,0.033333333,0.0,0.0,Mar,1,1,3,11,Returning_Visitor,False,False,Organico,False,Bronze,132.83
SESS_000806,0,0.0,2,0.0,22,850.5333333,0.004545455,0.03446281,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Organico,False,Bronze,25.5
SESS_000807,0,0.0,0,0.0,3,16.0,0.033333333,0.0999770705,0.0,0.0,Mar,2,6,1,3,Returning_Visitor,False,False,Email_Marketing,False,Silver,314.77
SESS_000808,1,9.0,0,0.0,5,49.0,0.0,0.05,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,Organico,False,Silver,81.67
SESS_000809,0,0.0,0,0.0,10,214.25,0.0,0.025,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,175.31
SESS_000810,0,0.0,0,0.0,3,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False,Influencer,False,Bronze,322.38
SESS_000811,0,0.0,0,0.0,7,141.8333333,0.041666667500000004,0.0999770705,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Organico,True,Silver,119.34
SESS_000812,0,0.0,0,0.0,5,143.5,0.0,0.04,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False,Organico,False,Bronze,30.89
SESS_000813,0,0.0,0,0.0,51,3403.3869049999994,0.000980392,0.022984749,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Influencer,False,Bronze,46.48
SESS_000814,2,208.0,1,0.0,30,1461.666667,0.0,0.02125,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False,Email_Marketing,False,Bronze,51.26
SESS_000815,0,0.0,0,0.0,13,123.0,0.0,0.020833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,Organico,False,Gold,3.76
SESS_000816,5,193.0,1,0.0,66,2049.458471,0.004489796,0.012765306,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False,Redes_Sociales,False,Platinum,128.94
SESS_000817,1,3.0,0,0.0,11,271.7166667,0.0,0.016666667,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,True,False,Redes_Sociales,False,Bronze,38.95
SESS_000818,4,87.5,1,0.0,36,1279.166667,0.0,0.010810811,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,False,False,Google_Ads,False,Silver,140.81
SESS_000819,0,0.0,0,0.0,4,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False,Email_Marketing,True,Gold,318.33
SESS_000820,0,0.0,0,0.0,4,70.5,0.041666667500000004,0.0999770705,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,False,False,Organico,True,Bronze,86.8
SESS_000821,5,42.18181818,0,0.0,12,231.1818182,0.0,0.01,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False,Organico,True,Gold,0.3
SESS_000822,3,132.5,0,0.0,36,1567.966667,0.0,0.007207207,0.0,0.0,Mar,3,3,2,8,Returning_Visitor,True,False,Email_Marketing,False,Bronze,134.25
SESS_000823,7,163.6666667,0,0.0,8,119.3333333,0.015384615,0.023076923,0.0,0.0,Mar,3,2,6,11,New_Visitor,True,False,Organico,False,Silver,30.86
SESS_000824,2,83.0,0,0.0,15,605.8857143,0.0,0.005882353,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False,Email_Marketing,False,Silver,7.3
SESS_000825,5,117.8333333,0,0.0,35,502.547619,0.01025641,0.036923077,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,True,Redes_Sociales,False,Bronze,78.77
SESS_000826,3,95.0,0,0.0,27,808.7,0.006896552,0.010344828,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,False,Organico,True,Silver,30.99
SESS_000827,0,0.0,0,0.0,3,58.0,0.0,0.066666667,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False,Email_Marketing,False,Silver,70.84
SESS_000828,3,60.0,0,0.0,19,494.5,0.0,0.01,0.0,0.0,Mar,1,1,3,9,Returning_Visitor,True,False,Organico,True,Bronze,250.14
SESS_000829,0,0.0,0,0.0,6,203.15,0.0,0.051111111,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False,Redes_Sociales,True,Silver,92.41
SESS_000830,5,55.5,0,0.0,63,1656.316667,0.004166667,0.015989583,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,False,Organico,True,Platinum,116.35
SESS_000831,0,0.0,0,0.0,32,1420.25,0.00625,0.027083333,0.0,0.0,Mar,4,2,1,1,Returning_Visitor,False,False,Email_Marketing,False,Gold,50.28
SESS_000832,8,160.5,2,0.0,26,721.0,0.0,0.031029186,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Email_Marketing,False,Silver,219.03
SESS_000833,4,64.33333333,1,0.0,27,1433.916667,0.0,0.018226601,0.0,0.0,Mar,1,4,1,8,New_Visitor,False,True,Google_Ads,False,Bronze,193.98
SESS_000834,4,73.33333333,0,0.0,17,478.8333333,0.0,0.00877193,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False,Email_Marketing,True,Bronze,42.97
SESS_000835,0,0.0,0,0.0,7,182.0,0.028571429,0.071428571,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,True,False,Email_Marketing,False,Bronze,527.02
SESS_000836,9,215.2333333,5,0.0,35,1974.352381,0.004761905,0.018866213,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,Email_Marketing,False,Gold,73.67
SESS_000837,4,81.5,0,0.0,12,223.5833333,0.0,0.002666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Redes_Sociales,False,Silver,28.88
SESS_000838,0,0.0,1,0.0,15,817.4166667,0.026666667,0.038222222,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,Influencer,True,Gold,79.4
SESS_000839,7,201.5,0,0.0,17,750.1666667,0.0,0.005555556,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,33.98
SESS_000840,0,0.0,0,0.0,2,13.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,True,False,Google_Ads,False,Platinum,109.07
SESS_000841,8,236.75,4,0.0,52,3403.3869049999994,0.007258065,0.018233487,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,True,Organico,False,Platinum,54.64
SESS_000842,7,146.25,0,0.0,42,1030.266667,0.0,0.008695652,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False,Redes_Sociales,False,Silver,67.58
SESS_000843,5,156.2690476,4,0.0,35,776.0190476,0.0,0.005714286,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False,Google_Ads,False,Gold,133.33
SESS_000844,0,0.0,0,0.0,3,558.0,0.0,0.066666667,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,346.66
SESS_000845,4,13.61904762,0,0.0,27,520.3333333,0.0,0.020322581,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False,Organico,True,Bronze,116.7
SESS_000846,0,0.0,0,0.0,8,349.5,0.0,0.028571429,0.0,0.0,Mar,1,2,1,8,New_Visitor,False,True,Redes_Sociales,True,Bronze,288.08
SESS_000847,2,14.0,0,0.0,31,754.5,0.0,0.00625,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,True,False,Google_Ads,False,Bronze,165.13
SESS_000848,0,0.0,0,0.0,13,305.0,0.0,0.016666667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False,Email_Marketing,True,Bronze,48.72
SESS_000849,0,0.0,0,0.0,21,399.8511905,0.0,0.023933659,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,Organico,False,Silver,145.91
SESS_000850,1,12.0,0,0.0,6,74.0,0.0,0.028571429,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False,Influencer,False,Bronze,24.65
SESS_000851,6,236.75,0,0.0,21,696.6666667,0.0,0.0125,0.0,0.0,Mar,2,2,6,10,New_Visitor,True,True,Organico,False,Bronze,89.22
SESS_000852,0,0.0,0,0.0,3,59.0,0.0,0.033333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,Organico,True,Bronze,17.07
SESS_000853,0,0.0,0,0.0,3,50.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Redes_Sociales,False,Silver,36.45
SESS_000854,5,92.75,1,0.0,84,2756.215152,0.0,0.002462121,0.0,0.0,Mar,2,2,9,3,New_Visitor,True,False,Influencer,False,Gold,65.61
SESS_000855,0,0.0,0,0.0,12,425.1666667,0.0,0.016666667,0.0,0.0,Mar,1,1,6,10,Returning_Visitor,False,False,Organico,False,Bronze,1058.94
SESS_000856,0,0.0,0,0.0,78,1781.69697,0.003205128,0.015811966,0.0,0.0,Mar,2,2,8,3,Returning_Visitor,False,False,Google_Ads,False,Silver,125.29
SESS_000857,3,168.0,0,0.0,7,296.1666667,0.0,0.011111111,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False,Email_Marketing,False,Platinum,462.12
SESS_000858,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False,Redes_Sociales,False,Silver,207.35
SESS_000859,5,179.5,0,0.0,36,1792.8,0.0,0.004390244,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False,Google_Ads,False,Silver,273.47
SESS_000860,8,236.75,0,0.0,24,515.5757576,0.0,0.003703704,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,True,False,Google_Ads,False,Silver,136.33
SESS_000861,3,64.5,0,0.0,35,1334.551371,0.0,0.007309582,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False,Email_Marketing,True,Platinum,36.1
SESS_000862,0,0.0,0,0.0,6,64.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False,Email_Marketing,False,Bronze,77.67
SESS_000863,1,4.0,2,0.0,31,624.5833333,0.016216216,0.031531532,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,True,False,Redes_Sociales,False,Silver,269.54
SESS_000864,9,171.6666667,3,0.0,41,1284.663492,0.016326531,0.032653061,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Email_Marketing,True,Bronze,520.29
SESS_000865,0,0.0,0,0.0,10,316.5,0.0,0.025,0.0,0.0,Mar,2,4,1,8,New_Visitor,True,True,Organico,False,Bronze,77.52
SESS_000866,0,0.0,0,0.0,22,925.8333333,0.018181818,0.048484848,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Influencer,False,Silver,364.18
SESS_000867,0,0.0,0,0.0,7,97.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Redes_Sociales,True,Gold,3.15
SESS_000868,1,0.0,0,0.0,1,28.0,0.0,0.0999770705,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Redes_Sociales,False,Gold,230.35
SESS_000869,9,236.75,0,0.0,40,633.4,0.002272727,0.017954545,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,Organico,False,Gold,436.07
SESS_000870,1,98.5,0,0.0,5,436.5,0.0,0.016666667,0.0,0.0,Mar,7,1,1,2,New_Visitor,True,False,Organico,True,Silver,62.04
SESS_000871,9,236.75,0,0.0,137,3403.3869049999994,0.0,0.005055944,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False,Email_Marketing,False,Silver,65.1
SESS_000872,3,147.0,0,0.0,3,24.0,0.0,0.02,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False,Organico,False,Gold,303.51
SESS_000873,2,27.0,0,0.0,18,915.1666667,0.021052632,0.036842105,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Influencer,False,Bronze,6.33
SESS_000874,3,106.75,0,0.0,5,137.3333333,0.0,0.005,0.0,0.0,Mar,3,2,1,2,New_Visitor,True,False,Google_Ads,False,Bronze,114.48
SESS_000875,0,0.0,0,0.0,5,95.0,0.04,0.0999770705,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Email_Marketing,False,Bronze,12.12
SESS_000876,0,0.0,0,0.0,24,778.1666667,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Redes_Sociales,False,Silver,393.41
SESS_000877,1,55.0,1,0.0,47,1842.95,0.0,0.01257764,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,Google_Ads,False,Silver,2.95
SESS_000878,0,0.0,0,0.0,27,1206.0,0.016,0.032,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Google_Ads,False,Gold,90.17
SESS_000879,0,0.0,0,0.0,9,324.5,0.014814815,0.022222222,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False,Email_Marketing,False,Bronze,16.64
SESS_000880,5,236.75,5,0.0,38,1054.944444,0.010869565,0.014565217,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,True,False,Email_Marketing,False,Gold,234.79
SESS_000881,0,0.0,0,0.0,12,402.1666667,0.041666667,0.065,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False,Google_Ads,False,Silver,205.68
SESS_000882,1,47.0,0,0.0,5,388.0,0.0,0.04,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,True,True,Email_Marketing,False,Platinum,55.9
SESS_000883,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,3,2,3,11,Returning_Visitor,False,False,Influencer,True,Bronze,103.7
SESS_000884,3,35.0,0,0.0,16,352.0,0.0,0.011764706,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False,Google_Ads,False,Silver,2.52
SESS_000885,0,0.0,0,0.0,11,194.0,0.0,0.018181818,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,Organico,False,Silver,92.14
SESS_000886,0,0.0,0,0.0,15,751.8,0.026666667,0.04,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,False,Google_Ads,False,Silver,40.75
SESS_000887,0,0.0,0,0.0,9,465.5,0.006666667,0.056666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Google_Ads,False,Bronze,145.36
SESS_000888,0,0.0,0,0.0,25,585.0,0.0,0.016,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False,Organico,False,Bronze,39.85
SESS_000889,0,0.0,0,0.0,10,253.5,0.0,0.022222222,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,True,Organico,False,Bronze,5.22
SESS_000890,3,33.0,2,0.0,4,46.5,0.0,0.010666667,0.0,0.0,Mar,2,2,5,8,New_Visitor,False,False,Email_Marketing,False,Bronze,2.39
SESS_000891,3,152.5,5,0.0,43,3065.945238,0.0,0.011666667,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,True,True,Google_Ads,False,Silver,163.42
SESS_000892,11,236.75,6,0.0,57,2099.930554,0.003333333,0.009142857,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Influencer,True,Silver,182.59
SESS_000893,0,0.0,0,0.0,2,30.0,0.0,0.05,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,True,False,Organico,True,Silver,83.63
SESS_000894,0,0.0,0,0.0,3,52.0,0.0,0.066666667,0.0,0.0,Mar,2,5,8,3,Returning_Visitor,True,False,Organico,False,Bronze,98.18
SESS_000895,4,162.0,3,0.0,4,158.5,0.0,0.016666667,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,113.83
SESS_000896,4,236.75,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Mar,3,2,8,8,New_Visitor,False,False,Redes_Sociales,True,Silver,179.39
SESS_000897,0,0.0,0,0.0,9,250.5,0.0,0.044444444,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,False,Organico,True,Silver,201.46
SESS_000898,4,120.5,0,0.0,66,3403.3869049999994,0.002941176,0.013663064,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False,Organico,False,Silver,156.34
SESS_000899,0,0.0,0,0.0,9,280.0,0.0,0.022222222,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Organico,False,Silver,200.71
SESS_000900,0,0.0,0,0.0,13,281.547619,0.003846154,0.017307692,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,True,False,Google_Ads,False,Platinum,37.97
SESS_000901,1,12.0,0,0.0,13,2004.5,0.028571429,0.04047619,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,True,False,Google_Ads,False,Gold,53.77
SESS_000902,12,236.75,0,0.0,53,967.210697,0.000892857,0.033208874,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Organico,False,Silver,81.64
SESS_000903,0,0.0,0,0.0,6,100.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,6,Returning_Visitor,True,False,Organico,False,Bronze,24.73
SESS_000904,10,198.5,2,0.0,6,73.21428571,0.0,0.02,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False,Google_Ads,False,Bronze,132.27
SESS_000905,4,224.0,1,0.0,20,789.35,0.0,0.002721088,0.0,0.0,Mar,1,2,4,2,Returning_Visitor,False,False,Influencer,True,Silver,503.99
SESS_000906,0,0.0,0,0.0,30,1281.0,0.006666667,0.02,0.0,0.0,Mar,2,4,2,1,Returning_Visitor,False,False,Email_Marketing,False,Bronze,48.58
SESS_000907,4,162.5,2,0.0,20,1115.266667,0.0,0.020661157,0.0,0.0,Mar,1,2,3,10,Returning_Visitor,False,False,Google_Ads,True,Bronze,161.12
SESS_000908,2,77.5,3,0.0,18,341.2916667,0.0,0.009090909,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,False,Organico,True,Bronze,2.32
SESS_000909,6,192.5,0,0.0,113,3000.666667,0.003478261,0.005217391,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,Organico,True,Gold,66.82
SESS_000910,6,148.8,4,0.0,29,1715.687897,0.010909091,0.027138047,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,False,Organico,True,Bronze,22.19
SESS_000911,0,0.0,0,0.0,8,607.0,0.0375,0.0625,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Redes_Sociales,False,Silver,8.18
SESS_000912,0,0.0,0,0.0,2,31.0,0.0,0.05,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False,Redes_Sociales,False,Gold,722.86
SESS_000913,0,0.0,0,0.0,16,1027.657143,0.0125,0.01875,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Influencer,False,Silver,33.45
SESS_000914,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,False,Influencer,False,Bronze,576.06
SESS_000915,0,0.0,0,0.0,8,196.5,0.0,0.025,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False,Influencer,False,Gold,76.35
SESS_000916,4,236.75,2,0.0,30,2284.687302,0.019354839,0.042741935,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Influencer,True,Silver,117.4
SESS_000917,13,112.2666667,0,0.0,49,1503.490909,0.0,0.003508772,0.0,0.0,Mar,2,2,2,2,New_Visitor,False,False,Organico,False,Bronze,565.6
SESS_000918,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False,Organico,False,Silver,174.32
SESS_000919,3,150.0,0,0.0,12,271.3333333,0.0,0.014285714,0.0,0.0,Mar,1,1,4,2,New_Visitor,False,False,Google_Ads,False,Bronze,95.65
SESS_000920,0,0.0,0,0.0,6,97.33333333,0.0,0.041666667,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,True,False,Email_Marketing,False,Silver,51.49
SESS_000921,0,0.0,0,0.0,5,161.3333333,0.0,0.05,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Organico,True,Gold,63.57
SESS_000922,0,0.0,4,0.0,7,67.0,0.0,0.022222222,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False,Redes_Sociales,False,Silver,70.63
SESS_000923,0,0.0,0,0.0,34,1006.257576,0.0,0.015196078,0.0,0.0,Mar,2,2,7,3,Returning_Visitor,False,False,Email_Marketing,False,Platinum,19.34
SESS_000924,4,167.5,0,0.0,22,869.9,0.0,0.026388889,0.0,0.0,Mar,2,6,4,10,Returning_Visitor,False,True,Google_Ads,False,Bronze,136.35
SESS_000925,4,57.0,1,0.0,19,479.8666667,0.0,0.018181818,0.0,0.0,Mar,4,2,1,2,Returning_Visitor,False,False,Organico,True,Gold,27.71
SESS_000926,5,236.75,0,0.0,7,229.5,0.03,0.026666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False,Organico,False,Silver,154.37
SESS_000927,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False,Organico,False,Bronze,68.48
SESS_000928,0,0.0,0,0.0,20,606.0,0.0,0.011111111,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,Redes_Sociales,False,Gold,178.76
SESS_000929,11,236.75,0,0.0,39,881.4416667,0.004166667,0.011458333,0.0,0.0,Mar,2,2,3,1,New_Visitor,False,False,Email_Marketing,False,Gold,181.78
SESS_000930,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.0999770705,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,False,Email_Marketing,True,Bronze,0.82
SESS_000931,3,123.0,0,0.0,8,371.6666667,0.0,0.011111111,0.0,0.0,Mar,3,2,4,2,New_Visitor,False,False,Organico,False,Silver,30.98
SESS_000932,3,236.75,0,0.0,43,2798.07381,0.0,0.010971006,0.0,0.0,Mar,2,6,2,3,Returning_Visitor,False,False,Google_Ads,True,Bronze,167.54
SESS_000933,5,29.0,0,0.0,4,12.0,0.0,0.033333333,0.0,0.0,Mar,4,1,1,8,New_Visitor,True,False,Google_Ads,False,Bronze,294.01
SESS_000934,0,0.0,0,0.0,42,1185.666667,0.0,0.004761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,11.58
SESS_000935,0,0.0,0,0.0,2,60.0,0.0,0.05,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,357.1
SESS_000936,8,29.5,0,0.0,89,3403.3869049999994,0.006315789,0.030125313,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Organico,False,Bronze,85.96
SESS_000937,0,0.0,0,0.0,5,337.25,0.0,0.02,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,False,False,Influencer,True,Bronze,10.2
SESS_000938,0,0.0,0,0.0,13,323.9166667,0.0,0.008333333,0.0,0.0,Mar,1,1,4,10,Returning_Visitor,False,True,Organico,True,Platinum,333.78
SESS_000939,5,79.33333333,3,0.0,17,1142.816919,0.006818182,0.018519814,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,536.36
SESS_000940,0,0.0,0,0.0,4,148.5,0.041666667500000004,0.083333333,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,Organico,False,Gold,17.28
SESS_000941,3,16.0,0,0.0,11,207.0,0.0,0.015384615,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False,Organico,True,Bronze,229.93
SESS_000942,0,0.0,0,0.0,2,11.0,0.0,0.0999770705,0.0,0.0,Mar,4,2,2,10,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,40.15
SESS_000943,0,0.0,0,0.0,6,53.0,0.0,0.06,0.0,0.0,Mar,2,2,7,3,Returning_Visitor,True,False,Organico,True,Silver,113.0
SESS_000944,2,33.0,0,0.0,9,354.0,0.0,0.02,0.0,0.0,Mar,3,2,1,3,New_Visitor,False,False,Google_Ads,False,Bronze,167.05
SESS_000945,3,139.0,0,0.0,10,277.1428571,0.0,0.007692308,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False,Google_Ads,False,Bronze,14.75
SESS_000946,2,47.0,0,0.0,17,411.625,0.0,0.023529412,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,Organico,False,Platinum,222.74
SESS_000947,0,0.0,0,0.0,16,392.1428571,0.00625,0.027205882,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False,Email_Marketing,False,Bronze,282.44
SESS_000948,1,54.5,0,0.0,68,3135.517677,0.003361345,0.01146836,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,False,False,Redes_Sociales,False,Bronze,75.86
SESS_000949,14,236.75,2,0.0,55,1127.288305,0.003125,0.014499164,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,False,False,Redes_Sociales,False,Silver,77.23
SESS_000950,0,0.0,0,0.0,25,954.4702381,0.0,0.012742857,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False,Google_Ads,False,Bronze,96.62
SESS_000951,0,0.0,0,0.0,33,3403.3869049999994,0.0,0.025,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,Google_Ads,False,Silver,55.33
SESS_000952,0,0.0,0,0.0,19,370.3809524,0.0,0.007894737,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False,Organico,False,Bronze,13.97
SESS_000953,5,169.0,0,0.0,3,50.0,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,False,False,Organico,False,Bronze,32.19
SESS_000954,4,59.25,0,0.0,9,139.25,0.015384615,0.031538462,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False,Organico,False,Bronze,35.47
SESS_000955,4,175.0,0,0.0,15,270.5,0.0,0.006666667,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,False,False,Influencer,True,Bronze,18.31
SESS_000956,0,0.0,0,0.0,9,321.0,0.033333333,0.085185185,0.0,0.0,Mar,2,5,5,1,Returning_Visitor,False,False,Redes_Sociales,True,Silver,159.64
SESS_000957,4,159.0,0,0.0,3,64.75,0.0,0.014285714,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False,Redes_Sociales,False,Gold,149.88
SESS_000958,0,0.0,0,0.0,4,26.5,0.0,0.05,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,True,False,Google_Ads,False,Silver,16.53
SESS_000959,0,0.0,0,0.0,14,927.2777778,0.0,0.014285714,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Google_Ads,True,Bronze,6.84
SESS_000960,0,0.0,0,0.0,7,141.1666667,0.0,0.007142857,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Google_Ads,False,Platinum,0.9
SESS_000961,11,236.75,2,0.0,90,3403.3869049999994,0.001030928,0.003917526,0.0,0.0,Mar,2,2,3,8,Returning_Visitor,False,True,Google_Ads,False,Silver,10.63
SESS_000962,0,0.0,0,0.0,12,218.5,0.0,0.045833333,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,False,Google_Ads,True,Bronze,171.28
